ConstituentID,DisplayName,Nationality,Gender,BeginDate,EndDate
34722,Ai Weiwei,Chinese,Male,1957,0
6613,Antti Nurmesniemi,Finnish,Male,1927,2003
11192,"Rothschild Plastics Corp., Philadelphia, PA",,,0,0
44496,Vivienne Westwood,British,Female,1941,0
856,Fritz Bühler,Swiss,Male,1909,1963
28780,Alexander Ross,American,Male,1960,0
8885,G. Geist,,,0,0
32232,Roberto Gabetti,Italian,Male,1925,2000
1298,Ralston Crawford,American,Male,1906,1978
34791,Downtown Community TV Center,,,1972,0
4714,Jane Poupelet,French,Female,1878,1932
2240,Sidney Goodman,American,Male,1936,2013
2382,Gruppo Architetti Urbanisti Città Nuova,Italian,,1961,1991
3262,Leon Kroll,American,Male,1884,1974
6812,Jane Comfort,American,Female,1945,0
41443,Erik Barnouw,American,Male,1908,2001
5056,Henri Rousseau,French,Male,1844,1910
275,Karl Baden,American,Male,1952,0
7039,Ken Schles,American,Male,1960,0
6720,Jeanne Granès,French,Female,0,1923
7415,Shinro Otake,Japanese,Male,0,0
27020,Charles B. Stilwell,American,Male,0,0
24859,Elinor Carucci,Israeli,Female,1971,0
4127,Sadamasa Motonaga,Japanese,Male,1922,2011
47470,Ishoka,Japanese,,0,0
1637,Guillaume-Benjamin-Armand Duchenne de Boulogne,French,Male,1806,1875
5824,Walter Dorwin Teague,American,Male,1883,1960
5643,Varvara Stepanova,Russian,Female,1894,1958
68088,Carmelo Arden Quin,Uruguayan,Male,1913,2010
3480,Jan Lenica,Polish,Male,1928,2001
15558,Francis Carco,French,Male,1886,1958
10642,"Dictaphone AG, Killwangen, Switzerland",,,0,0
181,Emmy Andriesse,Dutch,Female,1914,1953
68261,Marie Losier,French,Female,1972,0
2728,Barbara Horosko,American,Female,1950,0
35912,Rita Myers,American,Female,1947,0
34907,Shi Jian,Chinese,Male,1973,0
8549,Marc Allégret,French,Male,1900,1973
4270,Bea Nettles,American,Female,1946,0
3560,Linda Lindroth,American,Female,1946,0
2441,Oswald Haerdtl,Austrian,Male,1899,1959
74006,Paul Magès,French,Male,1908,1999
131750,Wadsworth Jarrell,American,Male,1929,0
32957,Julia Lohmann,German,Female,1977,0
6476,Ahmed Yacoubi,Moroccan,Male,1928,1985
5362,Ron Sewell,American,Male,1937,0
28580,Kathy Butterly,American,Female,1963,0
31343,Allan Currall,British,Male,1965,0
5630,Paul Steiner,American,Male,0,0
36955,Tomas Schmit,German,Male,1943,2006
8150,James Thrall Soby,American,Male,1906,1979
8688,Jens H. Quistgaard,Danish,Male,1919,2008
2449,Hideoki Hagiwara,Japanese,Male,1942,0
4481,José Pancetti,Brazilian,Male,1904,1958
10260,FM Design,,,0,0
2002,Lee Friedlander,American,Male,1934,0
48531,Roger Boyce,,Male,0,0
816,Robert Brownjohn,American,Male,1925,1970
4953,LeRoy Southward Robbins,American,Male,1904,1987
292,Enrico Baj,Italian,Male,1924,2003
4021,Léonard Misonne,Belgian,Male,1870,1943
7886,Mary Obering,American,Female,0,0
3911,Leo Meissner,American,Male,1895,1977
6743,Willson Y. Stamper,American,Male,1912,1988
36834,Anna Halprin,American,Female,1920,0
30845,Fred W. McDarrah,American,Male,1926,2007
42888,George L. Thomson,,,0,0
30887,Minerva Cuevas,Mexican,Female,1975,0
24389,R. Kh.,,,0,0
10829,"Friedrich Herder A.G., Solingen, Germany",,,0,0
463,Ben-Zion,American,Male,1897,1987
38736,Arthur P. Bedou,American,Male,1882,1966
69897,James Guitet,French,Male,1925,0
7698,David Spear,American,Male,1937,0
28752,Toby Paterson,Scottish,Male,1974,0
41076,Joe Maloney,American,Male,1949,0
49093,Eric Owen Moss,American,Male,1943,0
28560,Julie Becker,American,Female,1972,2016
69295,Paco Rabanne,Spanish,Male,1934,0
4312,Oscar Nitzchke,American,Male,1900,1991
11181,"Lorraine Metal Mfg. Co., NY",American,,1868,1954
9213,"Lucie Rie Pottery, London",,,0,0
37374,Young Joon Kim,Korean,Male,1960,0
35541,Kit Galloway,American,Male,1948,0
19664,Angel Abreu,American,Male,1974,0
35608,Rafael França,Brazilian,Male,1957,1991
8476,Varvara Rodchenko,Russian,Female,1925,2019
28764,Jane Piper,American,Female,1916,1991
2520,Grace Hartigan,American,Female,1922,2008
29230,Derek Ryden,British,,1956,0
28637,Victoria Gitman,Argentine,Female,1972,0
46772,Conte Candoli,American,Male,1927,2001
908,John Cadenhead,American,Male,1937,0
37299,Lorraine O'Grady,American,Female,1934,0
38199,Joseph Madisia,Namibian,Male,0,0
34938,Tony Labat,American,Male,1951,0
23427,Margret Hildebrand,German,Female,1917,1998
22591,Hajime Sorayama,Japanese,Male,1947,0
27947,Elizabeth A. Wilkes,American,Female,1945,0
68811,Jamie Reid,British,Male,1947,0
148,Florencia de Amesti,Chilean,Female,1925,2006
1101,Pietro Chiesa,Italian,Male,1892,1948
8545,Art Greenspon/Associated Press,American,Male,1942,0
3136,William Klein,American,Male,1928,0
4104,G. R. Morris,British,,0,0
6473,Jaume Juez i Castella (Xirinius),Spanish,Male,1906,2002
6798,Juan Cárdenas,Colombian,Male,1939,0
74291,Cang Xin,Chinese,Male,1966,0
2021,Ernst Fuchs,Austrian,Male,1930,2015
49595,André Carneiro,Brazilian,Male,1922,2014
7691,Kevin Bubriski,American,Male,1954,0
30956,Herwig Kempinger,Austrian,Male,1957,0
4524,Pierre Paulin,French,Male,1927,2009
2451,Raoul Hague,American,Male,1905,1993
5462,Birgit Skiöld,Swedish,Female,1923,1982
35134,Harrell Fletcher,American,Male,1967,0
10914,"Ditta Spoggi, Milan",,,0,0
3697,Aristide Maillol,French,Male,1861,1944
6528,Teresa Zabala,American,Female,1938,0
177,Henning Andreasen,Danish,Male,1923,0
7520,Luc Tuymans,Belgian,Male,1958,0
132719,Dalton Paula,Brazilian,,1982,0
8722,United Nations Headquarters Board of Design,,,0,0
11033,"Rudolph de Harak Industrial Design, Inc., New York, NY",,,0,0
2548,Elizabeth King Hawley,American,Female,1833,1926
32449,Julie Zando,American,Female,1961,0
5844,Joan Josep Tharrats,Spanish,Male,1918,2001
6502,Tadanori Yokoo,Japanese,Male,1936,0
41279,Fred Eversley,American,male,1941,0
7162,Richard Lowrie,American,Male,0,0
1566,Frank Dobson,British,Male,1888,1963
41555,Miljenko Horvat,Croatian,Male,1935,0
10250,"Panasonic Company, Secaucus, NJ",,,0,0
9961,"Riverside China, Riverside, CA",,,0,0
1175,Mark Cohen,American,Male,1943,0
47676,Pauline Oliveros,,Female,0,0
1415,Adrien Dax,French,Male,1913,1979
5470,Clarissa Sligh,American,Female,1939,0
47540,Art Kane,American,Male,1925,1995
35105,Alfonso Bialetti,Italian,Male,1888,1970
74809,Dmitry Ivanov,Russian,Male,1962,0
7699,Paul Jeuffrain,French,Male,0,1916
36949,György Sándor Ligeti,Austrian,Male,1923,2006
382,"Harry W. Batz, Jr.",American,Male,0,0
67694,Glenn Williams,,Male,0,0
12945,Vladimir Lebedev,Russian,Male,1891,1967
4007,George Minne,Belgian,Male,1867,1941
1848,William Fenton,British,Male,0,0
5009,Clare Romano,American,Female,1922,0
45115,Diane Wakoski,American,,1937,0
3015,Koji Kato,Japanese,Male,0,0
39882,Luigi Ghirri,Italian,Male,1943,1992
2789,Scott Hyde,American,Male,1926,0
7612,Bryan Bell,American,Male,0,0
9081,"AB Gustavsberg Fabriker, Sweden",Swedish,,0,0
4005,Roger Minick,American,Male,1944,0
28325,Crye Associates,American,,2000,0
46213,Eric Rosenbaum,American,Male,1979,0
5948,Nina Tryggvadottir,Icelandic,Female,1913,1968
69541,Elger Esser,German,Male,1967,0
6660,Maurice Réalier-Dumas,French,Male,1860,1928
29654,John Lees,American,Male,1943,0
2143,Cristos Gianakos,American,Male,1934,0
1386,Pan Daqiang,Chinese,,1937,0
3237,Frans Krajcberg,Brazilian,Male,1921,2017
21759,"Atelier d'Arts Appliqués, Cannes, France",,,0,0
37709,"Manfrotto Feltre Production Facilities, Feltre, Italy",,,1972,0
5281,Thomas Schütte,German,Male,1954,0
4052,Eduardo Moll,Peruvian,Male,1929,0
4379,Hans Ofner,Austrian,Male,1880,0
37617,Igor Kopystiansky,American,Male,1954,0
23503,Kseniia Boguslavskaia,,Female,1892,1972
49585,Miguel Rio Branco,Brazilian,Male,1946,0
22955,David Walter Beck,American,Male,1915,2001
28557,Gary Batty,American,Male,1970,0
5879,Joe Tilson,British,Male,1928,0
38624,Joseph Turner Keiley,American,Male,1869,1914
8034,Karen Kilimnik,American,Female,1955,0
5170,Takao Sasai,Japanese,Male,1956,0
46879,The Dogz,,,0,0
36617,Edith Dekyndt,Belgian,Female,1960,0
44336,Hugo van Werden,German,Male,1836,1911
3588,Alfred Lombard,French,Male,1884,1973
45943,Wenzel Hablik,German,Male,1881,1934
38998,Diana Balton,American,Female,1958,2013
39278,Fannie E. Kachline,American,Female,0,0
574,Roger Bissière,French,Male,1888,1964
3224,Mark Kostabi,American,Male,1960,0
9457,"Dorothy Liebes Textiles Inc., New York, NY",,,0,0
24511,Hannes Meyer,Swiss,Male,1889,1954
30910,Andrea Fraser,American,Female,1965,0
5636,Mark Steinmetz,American,Male,1961,0
67311,Zack Khalil,American,Male,1991,0
39585,Megahouse Corporation,Japanese,,1962,0
9502,"Artek-Pascoe, Inc., New York, NY",,,0,0
6317,"Henry Wessel, Jr.",American,Male,1942,2018
513,Valère Bernard,French,Male,1860,1936
9341,"The Knoll Group, New York, NY",,,0,0
369,Leonard Baskin,American,Male,1922,2000
6221,Sandy Walker,American,Female,1942,0
38208,Dominic Thorburn,South African,Male,0,0
62329,Roger Schall,French,Male,1904,1955
6215,Aijiro Wakita,Japanese,Male,1942,0
10667,"Industrie Formenti Italia, Milan",,,0,0
41905,Michael Crichton,American,Male,1942,2008
48274,Silk and Textile Printers Ltd,Australian,,1939,0
22617,Hani Rashid,Canadian,Male,1958,0
2577,Thomas Theodor Heine,German,Male,1867,1948
2154,Q. O. Gilbert,Nationality unknown,,0,0
5716,Richard Tum Suden,American,Male,1937,0
29233,Al Heenan,American,Male,1909,1997
3734,Constantine Manos,Greek,Male,1934,0
6669,P. Jouve,Nationality unknown,,0,0
3321,K2 Design Studio,Japanese,,1993,0
3960,Guillermo Meza,Mexican,Male,1917,1997
69845,Eduardo Carvajal,Colombian,Male,1949,0
3509,Julian E. Levi,American,Male,1900,1982
10639,"GAF Corporation, New York, NY",,,0,0
918,Charles Cajori,American,Male,1921,0
40396,Bazon Brock,German,,1936,0
46372,Yuri Suzuki,Japanese,Male,1980,0
42006,Tigrett Enterprises Playhouse Division,American,,0,0
43498,Alexandra Clotfelter,,,1989,0
39007,Carl Becker,,,0,0
6794,Hernando Tejada,Colombian,Male,1925,1998
1863,Roger C. Ferri,American,Male,1949,1991
6223,Abraham Walkowitz,American,Male,1878,1965
2357,Red Grooms,American,Male,1937,0
22983,Tacita Dean,British,Female,1965,0
23601,N. Rozenfel'd,,,0,0
9016,"Focus Belysning, Denmark",,,1975,0
7840,Ava Gerber,American,Female,1961,0
41153,A. Krapp,German,,0,0
3261,Abram Krol,French,Male,1919,2001
3314,Kenji Kusaka,Japanese,Male,1936,0
6903,Lesley Dill,American,Female,1949,0
29073,Lorraine Gamman,British,Female,1957,0
29002,Laerdal Medical Corporation Design and Development Team,American,,1967,0
40293,Hans Brockhage,German,Male,1925,2009
30724,Janne Kyttanen,Finnish,Male,1974,0
8468,Estella Conwill Majozo,American,Female,1949,0
1547,Jim Dine,American,Male,1935,0
8376,Yakov Ruklevsky,Russian,Male,1884,1965
47928,György Szász,Hungarian,Male,0,0
29725,SANAA,,,1995,0
34413,Katarzyna Kobro,,Female,0,0
27008,"Kikkoman Corporation, Japan",,,1917,0
4928,Jacob August Riis,American,Male,1849,1914
7590,Studio Tetrarc,Italian,,1969,0
6167,René Vincent,Haitian,Male,1911,0
42110,Elia Suleiman,Palestinian,Male,1960,0
22734,Robert White,,Male,0,0
1792,Patrick Faigenbaum,French,Male,1954,0
3449,Arthur Lee,American,Male,1881,1961
31025,Bella Ban,,Female,0,0
48067,Daniele Scandola,Italian,Male,0,0
22593,"Motorola, England",,,0,0
68785,Irving Schott,American,Male,1891,1990
7984,Bas Oudt,Dutch,Male,1956,0
3111,Martin Kippenberger,German,Male,1953,1997
602,André Bloc,French,Male,1896,1966
28653,Gerald Hayes,American,Male,1940,0
74179,Christina Fernandez,American,Female,1965,0
10379,"Grohmann Knives, Ltd., Pictou, Canada",,,0,0
3141,Vera Klement,American,Female,1929,0
9686,"Jaguar Ltd., Coventry, England",,,0,0
6373,John Willenbecher,American,Male,1936,0
47749,Hüsker Dü,,,0,0
39110,BERG,,,2005,0
8226,Michelle Stone,American,Female,1944,0
37287,Prospère Henry,French,Male,1849,1903
4618,Leona Pierce,American,Female,1921,2002
2978,Consuelo Kanaga,American,Female,1894,1978
6651,Fabrizio Gori,Italian,Male,1940,0
16790,Anton Giulio Bragaglia,Italian,Male,1890,1960
6073,Frans van der Steen,Dutch,Male,0,0
31011,Rob Pruitt,,Male,0,0
1532,Waldo Díaz-Balart,Cuban,Male,1931,0
4133,Stanley Mouse,American,Male,1940,0
26418,Critical Art Ensemble,American,Male,1987,0
69885,Luigi Ferro,,Male,0,0
1588,Roland Dorcély,Haitian,Male,1930,2017
48778,Lita Albuquerque,,Female,0,0
33865,Ivan Serpa,Brazilian,Male,1923,1973
7718,Mogens Balle,Danish,Male,1921,1988
46873,Arrigo Lora Totino,Italian,Male,1928,0
7742,Robert Walters,American,Male,1925,2008
30986,Michaela Math,Austrian,Female,1968,0
2847,Norman Ives,American,Male,1923,1978
48914,Sibylle Möllering-Kaldewey,German,Female,0,0
23314,Vladimir Chembers,,Male,0,0
1849,George J. Fenwick,British,Male,0,0
1118,Chryssa (Chryssa Vardea-Mavromichali),American,Female,1933,2013
5920,Trace And Warner,American,,0,0
6914,Bruce Gilden,American,Male,1946,0
41568,Serge Vandercam,Danish,,1924,2005
8324,John Van Hamersveld,American,Male,1941,0
128,Hobie Alter,American,Male,1933,0
38611,Ewald André Dupont,,,0,0
42466,Douglas Darden,American,Male,1951,1996
10039,"Raymar Industries, Inc., New York, NY",,,0,0
34,Alvar Aalto,Finnish,Male,1898,1976
10391,"Carl Zeiss, Inc.",German,,1846,0
43289,Walter Marchetti,Italian,,1931,0
22796,Gayle Tsern,,Female,0,0
10685,"Newton Plastics, Newton Upper Falls, MA",,,0,0
3778,Harry C. Markle,American,Male,0,0
7576,Elizabeth Alford,American,Female,1967,0
5633,Jakob Steinhardt,Israeli,Male,1887,1968
357,Jennifer Bartlett,American,Female,1941,0
24434,Wenda Gu,Chinese,Male,1955,0
4586,William Pettet,American,Male,1942,0
26155,Fernando Bryce,Peruvian,Male,1965,0
3918,Georges Méliès,French,Male,1861,1938
8638,United Press International,,,0,0
6170,Roman Vishniac,American,Male,1897,1990
3940,Gerhard Merz,German,Male,1947,0
2120,Franco Gentilini,Italian,Male,0,0
47316,Chris D.,,Male,0,0
44274,A.L. Steiner,American,Female,1967,0
3562,Leo Lionni,American,Male,1910,1999
38194,Sister Sheila Flynn,British,Female,1952,0
5569,Daniel Spoerri,Swiss,Male,1930,0
310,Joost Baljeu,Dutch,Male,1925,1991
43107,Gustav Metzger,British,,1926,2017
34864,Judith Barry,American,Female,1949,0
3318,Waldemar Kutner,Brazilian,,1934,0
28732,Scott Myles,Scottish,Male,1975,0
2091,Marco Gastini,Italian,Male,1938,0
8190,Catherine Opie,American,Female,1961,0
5610,David Staub,American,Male,1914,0
46453,Louis Christiann Kalff,Dutch,Male,1897,1976
5939,David Trowbridge,American,Male,1945,0
10422,"Riedel Crystal, Kufstein, Austria",,,0,0
28858,Christopher Williams,American,Male,1956,0
31327,Daniel Blochwitz,German,Male,1973,0
8395,Alton Kelley,American,Male,1940,2008
9308,"Knoll Associates, New York, NY",,,0,0
70040,Johan Hjerpe,,Male,0,0
8531,Vic Delucia/The New York Times,American,Male,1933,2018
3749,Conrad Marca-Relli,American,Male,1913,2000
3402,Maria Lassnig,Austrian,Female,1919,2014
24430,Marjorie Content,American,Female,1895,1984
42742,Misas,,,0,0
28727,Teresa Moro,Spanish,Female,1970,0
3494,Danuta Leszczynska-Kluza,Polish,Female,1926,0
5001,Robert Rohm,American,Male,1934,0
4625,Howardena Pindell,American,Female,1943,0
24594,J. Jay Hirz,American,Male,1879,1963
5241,Helmut Schmidt-Rhen,German,Male,1936,0
24130,Ir Shtemberg,,,0,0
12997,Natal'ia Nagorskaia,,Female,0,0
43339,Paulo Monteiro,Brazilian,Male,1961,0
19882,Hans Weigand,Austrian,Male,1954,0
8465,David Bates,American,Male,1952,0
32099,Edouard Hoffmann,Swiss,,0,0
2912,Oscar Jespers,Belgian,Male,1887,1970
7640,Steve Wolfe,American,Male,1955,2016
29631,Steven K. Levine,American,,1946,0
38242,Marco Cianfanelli,South African,Male,1970,0
3056,Roland Kempe,Swedish,Male,0,0
2000,Johnny Friedlaender,German,Male,1912,1992
9354,Fritz Hansen,,,0,0
580,Ion Bitzan,Romanian,Male,1924,1997
75675,Georgi Zelondzhev-Shipov,Russian,Male,0,0
1971,Josef Frank,Swedish,Male,1885,1967
26678,Grace Note Windchimes,,,0,0
10258,"Mitsubishi Electric Corp., Tokyo",,,0,0
6656,Joy Jacobs,American,Female,1932,0
2635,Higa Yoshiharu,Japanese,Male,1938,0
49100,FZ,Czechoslovakian,,0,0
4728,David Prentice,American,Male,1943,0
3739,Leo Manso,American,Male,1914,1993
3454,Dudley Lee,American,Male,0,0
5185,Raymond Savignac,French,Male,1907,2002
1346,Gunnar Cyrén,Swedish,Male,1931,0
6851,Heinrich Stegemann,German,Male,1888,1945
20769,René Block,German,Male,1942,0
5339,Sandra Semchuk,Canadian,Female,1948,0
27888,Ralph Borland,South African,Male,1974,0
5704,Fritz Stuckenberg,German,Male,1881,1944
6177,Maurice de Vlaminck,French,Male,1876,1958
6069,Roland van den Berghe,Dutch,Male,1943,0
8644,Bert Six,American,Male,1902,1967
5710,Walter Stuempfig,American,Male,1914,1970
3343,Eleanore Laine,American,Female,0,0
1909,Vaughn Flannery,American,,1898,1955
4570,Gaetano Pesce,Italian,Male,1939,0
22533,"International Resistance Co., Philadelphia, PA",,,0,0
3194,Nobuaki Kojima,Japanese,Male,1935,0
8251,František Kalivoda,Czech,Male,1913,1971
41212,Taryn Simon,American,Female,1975,0
24453,Vladimir Roskin,,Male,0,0
41911,Ben Sharpsteen,American,Male,1895,1980
48036,Antonio Fernandez Reboiro,Cuban,Male,1935,0
28138,Richard Dupont,American,Male,1968,0
7570,James Wines,American,Male,1932,0
3408,Marie Laurencin,French,Female,1883,1956
2825,Carlos Irizarry,American,Male,1938,0
31744,Albert York,American,Male,1928,0
3174,Yasuhide Kobashi,Japanese,Male,1931,2003
8342,Hans Buschfeld,German,Male,1939,0
397,Iain Baxter&,Canadian,Male,1936,0
1389,Aurino Valenca Lins Darel,Brazilian,Male,1925,0
28219,Capsters,Dutch,,0,0
48128,JODI,American,,1995,0
7035,Gregory Crewdson,American,Male,1962,0
7692,Terry Evans,American,Female,1944,0
8191,Inka Essenhigh,American,Female,1969,0
7671,Frank Meadow Sutcliffe,British,Male,1853,1941
1464,Wilhelm Deffke,German,Male,1887,1950
7614,Pieter Laurens Mol,Dutch,Male,1946,0
6186,Otto Von Wätjen,German,Male,1881,1942
4699,Bruce Porter,American,Male,1943,0
10137,"Sandvikens Jernverks A.B., Sweden",,,1862,0
2318,Green,American,,0,0
23471,Aleksei Grishchenko,,Male,0,0
30984,Dorit Margreiter,Austrian,Female,1967,0
84,Dongkuk S. Ahn,American,Male,1937,2013
2638,Edward Higgins,American,Male,1930,0
4106,Hilda Morris,American,Female,1911,1991
21,Ruth Asawa,American,Female,1926,2013
31047,Spin,,,0,0
7353,Heinz Rasch,German,Male,1902,1996
38201,Judith Mason,South African,Female,1938,0
74968,Jérome Garzon,French,Male,0,0
5635,Joe Steinmetz,American,Male,1905,1985
47263,W. Pawelec,Polish,Male,0,0
1499,J. Deplanque,French,,0,0
37913,Pietro Gigli,Italian,Male,1897,1987
1456,Richard Deacon,British,Male,1949,0
6312,Wilhelm Wenk,German,Male,0,0
33035,Joris Laarman Studio,,,2006,0
8581,Larry C. Morris/The New York Times,American,Male,1924,1987
5291,Emma Gismondi Schweinberger,Italian,Female,1934,0
2043,Naum Gabo,American,Male,1890,1977
10935,"Sonic Sports, Inc., Los Angeles, CA",,,0,0
9221,Flos S.p.A.,Italian,,1962,0
5106,José Sabogal,Peruvian,Male,1888,1956
36259,Paul Gavarni,French,Male,1804,1866
2876,Willy Jaeckel,German,Male,1888,1944
6995,Jules Allen,American,Male,1947,0
5976,Roberto Turnbull Buenrostro,Mexican,Male,1959,0
32568,Olav Christopher Jenssen,Norwegian,Male,1954,0
29655,Jeanne Silverthorne,American,Female,1950,0
4809,Paul Rand,American,Male,1914,1996
5753,Waldemar Swierzy,Polish,Male,1931,0
12612,David Ignatow,American,Male,1914,1997
38423,Save The Press Campaign,,,1988,1990
48421,Luis Claramunt,Catalan,,1951,2000
7863,Seiichi Furuya,Japanese,Male,1950,0
6261,Franklin Chenault Watkins,American,Male,1894,1972
42733,Gustav Deutsch,Austrian,Male,1952,0
31672,Michel Parmentier,French,Male,1938,2000
10322,"Okamura Corporation, Japan",,,0,0
10741,"Minerva, Milan, Italy",,,0,0
47790,Powertrip,,,0,0
28505,Martin Creed,British,Male,1968,0
6731,Herzl Emanuel,American,Male,1914,2002
7277,Alberto Meda,Italian,Male,1945,0
10121,"Scovill Mfg. Co., Plumbers Brass Goods Div., Waterbury, CT",American,,1802,0
26195,Charles LeDray,American,Male,1960,0
41271,Nick Cave,American,Male,1959,0
1740,Edward Enlin,American,Male,0,0
33166,Martin Wattenberg,American,Male,1970,0
606,Clarence Lincoln Block,Nationality unknown,Male,0,0
8297,Pipilotti Rist,Swiss,Female,1962,0
41954,Mick Haggerty,American,Male,0,0
47644,Charles Wilp,German,,1932,2005
44069,Francisco Uribe,,Male,0,0
28810,Daniel Sinsel,German,Male,1976,0
7566,Joel Sanders,American,Male,1956,0
4507,Maxfield Parrish,American,Male,1870,1966
4225,James Nares,British,Male,1953,0
47815,Pavement,,,0,0
4056,Ana Maria Moncalvo,Argentine,Female,1921,2009
27059,"Yaktrax, Inc.",American,,0,0
7869,Power Boothe,American,Male,1945,0
8595,Unknown photographer,,,0,0
47301,Paul Häberer,German,Male,1902,1978
1540,Julio de Diego,American,Male,1900,1979
46886,Art Byington,,,0,0
39576,Erik Hersman,American,Male,1975,0
30996,Otto Mühl,Austrian,Male,1925,2013
28624,Sideo Fromboluti,American,Male,1920,2014
779,Denis Brihat,French,Male,1928,0
4715,Joanna Pousette-Dart,American,Female,1947,0
115004,Goran Paskaljević,Serbian,Male,1947,0
36776,Aloys Wach,Austrian,Male,1892,1940
47915,PocketLab,,,0,0
6986,Peter Brown,American,Male,1948,0
5311,Carole Seborovski,American,Female,1960,0
2235,T. F. Goodall,British,,0,0
41306,John Varnom,,Male,0,0
7659,Herman Schervee,Norwegian,Male,1867,1923
544,Jyoti Bhatt,Indian,Male,1934,0
2053,Démétrius Emmanuel Galanis,French,Male,1882,1966
1743,Stephan Erfurt,German,Male,1958,0
3109,Tomio Kinoshita,Japanese,Male,1923,2014
7686,Rafael Solbes,Spanish,Male,1940,1981
3381,Ernesto Bruno La Padula,Italian,Male,1902,1968
1466,Adolf Dehn,American,Male,1895,1968
67951,Nan González,Venezuelan,Female,1956,0
42909,Bill Bollinger,American,,1939,1988
6358,Jupp Wiertz,German,Male,1881,1939
6045,Ilya Utkin,Russian,Male,1955,0
28814,Zak Smith,American,Male,1976,0
6639,Julio Larraz,American,Male,1944,0
4758,Martin Puryear,American,Male,1941,0
10559,"Dansk Forsolvnings Anstalt, Copenhagen",,,0,0
61404,Cécile B. Evans,American,Female,1983,0
4325,Sidney Nolan,Australian,Male,1917,1992
4764,William Pye,British,Male,1938,0
3924,Ana Mendieta,American,Female,1948,1985
6530,Adolf Zabransky,German,Male,1909,1981
1454,A. R. de Ycaza,American,Female,1915,0
35526,Jeanette Reinhardt,Canadian,Female,1954,0
2931,Allen Jones,British,Male,1937,0
756,George Brecht,American,Male,1926,2008
30992,Cornelia Mittendorfer,,Female,0,0
413,Aubrey Beardsley,British,Male,1872,1898
8038,Francesco Scansetti,Italian,Male,1955,0
1934,Fritz Foord,American,Male,0,0
4423,Alex Oris,French,,0,0
1411,Ron Davis,American,Male,1937,0
38040,Ludwig Gosewitz,German,Male,1936,2007
2062,Christina Galvez,Peruvian,Female,1918,1982
7212,Koen De Winter,Belgian,Male,1943,0
2845,Olja Ivanjicki,Yugoslav,Female,1931,2009
40559,Mathias Poledna,Austrian,Male,1965,0
5337,Kurt Seligmann,American,Male,1900,1962
47689,Bill Wintersole,,,0,0
10126,"Designum, The Netherlands",,,0,0
11112,"The Subsidiary Co.(division of Artmongers and Manufactory Inc.), New York, NY",,,0,0
68319,Bodys Isek Kingelez,Congolese,Male,1948,2015
43396,Gino Soggetti,Italian,male,1898,1990
37497,Bob Grimes,American,Male,0,0
5393,Sarai Sherman,American,Female,1922,0
4751,Pudlo Pudlat,Canadian,Male,1916,1992
2553,Yoshio Hayakawa,Japanese,Male,1917,0
7001,Vernon Heath,British,Male,1819,1895
8528,Committee on Public Information,,,0,0
24514,N. Shebuev,,,0,0
7178,Popovi Da,American,Male,1931,1971
23609,Vasyl' Picheta,,Male,0,0
5064,L. Roy,French,,0,0
247,Edward Avedisian,American,Male,1936,2007
327,Anthony Barboza,American,Male,1944,0
6730,Arthur N. Christie,American,,1891,1980
11621,Tapio Salmelainen,Finnish,Male,1941,0
4449,Otto & Fiere,French,,0,0
6984,Jindrich Streit,Czech,Male,1946,0
11047,"Korhonen OY, Finland",,,0,0
22750,Juul Kraijer,Dutch,Male,1970,0
6754,Sidney Shapiro,American,Male,0,0
1147,Fabrizio Clerici,Italian,Male,1913,1993
6506,Hodaka Yoshida,Japanese,Female,1926,1995
7403,Walter Ballmer,Swiss,Male,1923,0
10222,"Club Aluminum Products Co., Chicago, IL",,,0,0
4605,Celestino Piatti,Swiss,Male,1922,2007
67843,Studio R+M,,,0,0
29583,Susan Turcot,Canadian,Female,1966,0
27532,Victoria Gil,Spanish,Female,1963,0
32246,Masaki Fujihata,Japanese,Male,1956,0
27712,Marcel Dzama,Canadian,Male,1974,0
3655,M. H,Nationality unknown,,0,0
41145,Bernard Heidsieck,French,Male,1928,2014
7823,Franco Zecchin,Italian,Male,1953,0
10385,"Head Ski Co., Timonium, MD",,,0,0
26965,Hermann Steiner,Swiss,,1913,0
31431,Jeroen Verhoeven,Dutch,Male,1976,0
7630,Hale Woodruff,American,Male,1900,1980
2573,Henry Heerup,Danish,Male,1905,1993
1479,Robert Delaunay,French,Male,1885,1941
10406,"Boda Nova, Sweden",,,1970,0
47114,Boston Children's Hospital,,,0,0
34858,Joe Dea,American,Male,0,0
514,Jerry Berndt,American,Male,1943,2013
5046,H. A. Rothholz,British,Male,1919,2000
5340,Eusebio Sempere,Spanish,Male,1924,0
2855,Christian Jaccard,French,Male,1939,0
556,Aenne Biermann,German,Female,1898,1933
10643,"Sambonet S.p.A., Vercelli, Italy",,,0,0
23630,Nikolai Chernyshev,,Male,1885,1973
13705,Boris Naumov,,Male,0,0
13727,Billy Klüver,Swedish,Male,1927,2004
75465,Romuald Hazoumè,Beninese,Male,1962,0
4136,Alphonse Mucha,Czech,Male,1860,1939
30908,Gyula Fodor,Hungarian,Male,1953,0
42345,Monteiro Filho,Brazilian,Male,1925,0
47902,Achilles Lemot,French,Male,1846,1909
31072,Krzysztof Wodiczko,Polish,Male,1943,0
7709,Jay Wolke,American,Male,1954,0
131958,Tsuruko Yamazaki,Japanese,Female,1925,2019
